Optimal Cost for the current setting: 
74.5584
Generation | Best Tour | Cost 
726 , 4173, 14.2253
727 , 14436, 14.2253
728 , 8317, 14.2253
729 , 471, 14.2253
730 , 4148, 14.0992
731 , 13335, 14.0992
732 , 7347, 14.0992
733 , 10269, 14.0992
734 , 7307, 14.2253
735 , 355, 14.2253
736 , 497, 14.2253
737 , 18854, 14.2253
738 , 5433, 14.2253
739 , 19947, 14.2253
740 , 2226, 14.2253
741 , 9916, 14.2223
742 , 1171, 14.2223
743 , 6554, 14.2223
744 , 4395, 14.2223
745 , 6101, 14.2223
746 , 11430, 14.2223
747 , 8051, 14.2223
748 , 5021, 14.2253
749 , 1011, 14.2253
750 , 8024, 14.2253
751 , 18282, 14.2253
752 , 17558, 14.2253
753 , 14891, 14.2253
754 , 13703, 14.2253
755 , 13742, 14.2253
756 , 2905, 14.2253
757 , 487, 14.2253
758 , 11256, 14.2253
759 , 13810, 14.2253
760 , 10511, 14.2253
761 , 18552, 14.2253
762 , 19577, 14.2253
763 , 2715, 14.2253
764 , 930, 14.2253
765 , 4009, 14.2253
766 , 4977, 14.2253
767 , 11034, 14.2253
768 , 10624, 14.2253
769 , 7678, 14.2253
770 , 123, 14.2253
771 , 710, 14.2253
772 , 16354, 14.2253
773 , 3702, 14.2253
774 , 10145, 14.2253
775 , 10601, 14.2253
776 , 16604, 14.2253
777 , 17835, 14.2253
778 , 3369, 14.2253
779 , 11773, 14.2223
780 , 5924, 14.2223
781 , 6138, 14.2223
782 , 2891, 14.2223
783 , 5957, 14.2223
784 , 17148, 14.0768
785 , 11985, 14.0768
786 , 11263, 14.0768
787 , 5265, 14.0768
788 , 5519, 14.0768
789 , 15643, 14.0768
790 , 15019, 14.0768
791 , 17469, 14.0768
792 , 18091, 14.0768
793 , 15514, 14.0768
794 , 3962, 14.0768
795 , 10312, 14.0768
796 , 18152, 14.0768
797 , 15757, 14.0768
798 , 7224, 14.0768
799 , 15308, 14.0768
800 , 4344, 14.0768
801 , 3139, 14.0768
802 , 1229, 14.0768
803 , 14245, 14.0768
804 , 9321, 14.0768
805 , 11322, 14.0768
806 , 3895, 14.0768
807 , 4636, 14.0768
808 , 1079, 14.0768
809 , 4682, 14.0768
810 , 19675, 14.0768
811 , 1579, 14.0768
812 , 2900, 14.0768
813 , 13012, 14.0768
814 , 9674, 14.0768
815 , 13661, 14.0768
816 , 4578, 14.0768
817 , 1943, 14.0768
818 , 2231, 14.0768
819 , 1560, 14.0768
820 , 18467, 14.0768
821 , 18761, 14.0768
822 , 19536, 14.0768
823 , 848, 14.0768
824 , 1440, 14.0768
825 , 2485, 14.0768
826 , 11722, 14.0768
827 , 2020, 14.0737
828 , 18670, 14.0737
829 , 10002, 14.0768
830 , 12305, 14.0768
831 , 13799, 14.0737
832 , 1793, 14.0737
833 , 3511, 14.0737
834 , 13289, 14.0737
835 , 10902, 14.0737
836 , 8025, 14.0737
837 , 2578, 14.0768
838 , 12248, 14.0768
839 , 14, 14.0768
840 , 1073, 14.0768
841 , 2147, 14.0768
842 , 10446, 14.0768
843 , 18708, 14.0768
844 , 11824, 14.0768
845 , 17972, 14.0768
846 , 18963, 14.0768
847 , 2249, 14.0768
848 , 16833, 14.0768
849 , 17812, 14.0768
850 , 1118, 14.0768
851 , 18228, 14.0768
852 , 18575, 14.0768
853 , 8549, 14.0737
854 , 11444, 14.0737
855 , 1462, 14.0737
856 , 13943, 14.0737
857 , 18950, 14.0768
858 , 18177, 14.0768
859 , 18630, 14.0768
860 , 18551, 14.0768
861 , 1746, 14.0768
862 , 1091, 14.0768
863 , 2318, 14.0768
864 , 2244, 14.0768
865 , 1121, 14.0768
866 , 10261, 14.0768
867 , 11601, 14.0768
868 , 1699, 14.0768
869 , 17559, 14.0768
870 , 2135, 14.0768
871 , 12642, 14.0768
872 , 15145, 14.0768
873 , 457, 14.2253
874 , 15900, 14.2253
875 , 14761, 14.0768
876 , 13560, 14.0768
877 , 16692, 14.0768
878 , 14209, 14.0768
879 , 414, 14.2253
880 , 560, 14.2253
881 , 10243, 14.2253
882 , 15297, 14.2253
883 , 504, 14.2253
884 , 10510, 14.2253
885 , 5115, 14.2253
886 , 4994, 14.2253
887 , 9808, 14.2253
888 , 5111, 14.2253
889 , 10505, 14.2253
890 , 10581, 14.2253
891 , 87, 14.2253
892 , 10547, 14.2253
893 , 4724, 14.2253
894 , 10386, 14.2253
895 , 10324, 14.2253
896 , 7812, 14.2253
897 , 446, 14.2253
898 , 10538, 14.2253
899 , 14480, 14.2253
900 , 510, 14.2253
901 , 10727, 14.2253
902 , 11789, 14.2253
