47.4398   71.5253   64.1716   107.165
47.9731   70.6658   63.3879   106.363
49.1187   69.6646   63.0255   106.01
49.367   68.9499   61.8858   104.981
49.76   67.8666   61.6516   104.321
49.76   67.8666   61.6516   104.321
49.76   67.8666   61.6516   104.321
49.9956   68.1118   60.4709   103.901
48.9481   66.9535   60.9908   102.949
47.7637   66.8138   61.471   102.587
46.937   65.7126   60.6825   101.013
46.937   65.7126   60.6825   101.013
47.3405   66.7849   61.649   102.479
46.4936   65.6351   61.0247   100.964
46.5566   64.9361   61.1957   100.644
45.6573   64.9517   61.0439   100.148
45.3763   65.7156   60.7046   100.313
45.2282   65.9334   60.4424   100.23
45.1227   66.1914   60.4871   100.38
45.1227   66.1914   60.4871   100.38
44.1517   65.7314   60.3886   99.583
44.1517   65.7314   60.3886   99.583
44.1898   65.3705   60.8797   99.6613
43.9747   64.5557   61.6125   99.4853
44.9736   65.3638   60.4666   99.756
45.0609   66.4422   59.8474   100.134
45.7973   66.5193   59.1936   100.13
45.7973   66.5193   59.1936   100.13
45.7973   66.5193   59.1936   100.13
46.554   66.9901   58.9236   100.633
45.7537   66.0733   59.7512   100.146
46.0672   67.0026   58.9788   100.449
45.1508   65.9869   59.5406   99.6893
44.5975   65.0985   59.3586   98.7431
44.5975   65.0985   59.3586   98.7431
44.5975   65.0985   59.3586   98.7431
45.4956   65.132   60.2844   99.7308
44.8561   65.5189   59.2252   99.0576
44.8561   65.5189   59.2252   99.0576
43.7957   64.5363   59.9829   98.3918
43.8294   64.195   59.1276   97.6631
44.9603   63.8304   58.2748   97.4253
43.7947   64.0685   57.9013   96.8262
43.3652   65.0337   57.1778   96.8464
43.3652   65.0337   57.1778   96.8464
42.3472   66.0877   56.1549   96.5104
42.3472   66.0877   56.1549   96.5104
42.7038   65.7599   56.476   96.6309
42.7038   65.7599   56.476   96.6309
43.3721   66.1382   56.7107   97.3216
43.8548   65.0981   56.3042   96.598
44.3687   65.0681   55.4912   96.3416
44.97   65.5294   54.7589   96.514
45.6017   64.8522   53.8484   95.8382
46.6975   63.8647   54.401   96.0147
46.6975   63.8647   54.401   96.0147
46.6975   63.8647   54.401   96.0147
46.9206   62.8247   55.6009   96.1246
46.5187   61.8618   56.6083   95.8925
45.7423   62.1177   56.0557   95.3582
46.0711   62.6554   55.2723   95.4111
45.702   62.2756   56.224   95.5409
45.1888   61.2163   55.5182   94.1899
44.001   60.0274   55.18   92.651
43.3783   60.1285   54.6043   92.0801
43.3783   60.1285   54.6043   92.0801
43.3783   60.1285   54.6043   92.0801
42.7422   59.7181   55.062   91.7876
41.705   59.2501   54.6204   90.7374
40.8097   58.9595   53.7755   89.6295
40.8097   58.9595   53.7755   89.6295
40.154   58.5439   53.0832   88.6428
39.5184   57.3864   53.8111   88.0371
38.5817   58.283   53.6731   88.1264
38.5817   58.283   53.6731   88.1264
37.6844   58.9353   53.3711   87.9884
37.6844   58.9353   53.3711   87.9884
37.2147   57.9025   52.8804   86.7984
37.4032   56.7571   52.1043   85.646
37.4032   56.7571   52.1043   85.646
38.2332   56.7679   52.0157   85.9651
38.0501   56.71   52.1335   85.9171
